county,org_name,org_url,phone,address,map_url,pay_detail,this_week,next_week,next_2_week,next_3_week,in_4_weeks,edit_date,teleconsultation,has_quota
臺北市,我的心理諮商所,https://wodecounseling.com,0970-608189,臺北市士林區中山北路七段141巷5號4樓,https://www.google.com.tw/maps/place/臺北市士林區中山北路七段141巷5號4樓,無,6,6,6,0,18,2025/09/03,true,true
臺北市,冬青心理治療所,https://hollyclinic.weebly.com/,02-23882552,臺北市中正區中山北路一段2號6樓之6,https://www.google.com.tw/maps/place/臺北市中正區中山北路一段2號6樓之6,無,10,10,10,0,30,2025/09/02,true,true
臺北市,聊聊心理治療所,https://www.talktalkpsy.com,02-25798519、line id:@bu.com.tw,臺北市松山區八德路三段106巷67號1樓,https://www.google.com.tw/maps/place/臺北市松山區八德路三段106巷67號1樓,無,1,2,2,0,5,2025/09/06,true,true
臺北市,天母愛舒眠心理治療所,,02-28235600,臺北市北投區石牌路一段71巷3弄3號1樓,https://www.google.com.tw/maps/place/臺北市北投區石牌路一段71巷3弄3號1樓,無,3,3,3,0,9,2025/09/01,true,true
臺北市,螺旋梯心理諮商所,https://spiralstairwaycc.tw/,02-26309650,臺北市內湖區安康路261巷7號1樓,https://www.google.com.tw/maps/place/臺北市內湖區安康路261巷7號1樓,無,3,3,3,0,9,2025/09/06,false,true
臺北市,辰光心理治療所,https://www.facebook.com/profile.php?id=100093279246751&mibextid=LQQJ4d,0978-946396,臺北市北投區立農路2段202巷2弄1號1樓;地下1樓,https://www.google.com.tw/maps/place/臺北市北投區立農路2段202巷2弄1號1樓;地下1樓,無,6,6,0,0,12,2025/08/27,false,true
臺北市,沁芳心理治療所,https://cfpsylution.com.tw/,02-77529902,臺北市中正區漢口街一段85號6樓之9,https://www.google.com.tw/maps/place/臺北市中正區漢口街一段85號6樓之9,無,4,6,6,0,16,2025/09/05,false,true
臺北市,理馨西門舘心理諮商所,https://lixincounseling.wordpress.com/,0968-989195,臺北市萬華區漢口街二段51號2樓,https://www.google.com.tw/maps/place/臺北市萬華區漢口街二段51號2樓,無,8,8,0,0,16,2025/08/24,false,true
臺北市,進安身心診所,https://www.facebook.com/profile.php?id=100057630571995,02-25330726,臺北市中山區北安路593號,https://www.google.com.tw/maps/place/臺北市中山區北安路593號,掛號費200元,12,9,12,0,33,2025/09/01,false,true
臺北市,諦聽心理諮商所,https://www.facebook.com/profile.php?id=61563998981198,02-23120721、0979-511691,臺北市中正區重慶南路一段121號7樓之6,https://www.google.com.tw/maps/place/臺北市中正區重慶南路一段121號7樓之6,無,7,9,9,0,25,2025/09/05,false,true
臺北市,開心心理諮商所,https://www.facebook.com/profile.php?id=61566148117568&sk=about,0971-252866,臺北市中正區杭州南路一段131巷35-1號1樓,https://www.google.com.tw/maps/place/臺北市中正區杭州南路一段131巷35-1號1樓,無,6,6,6,0,18,2025/08/31,true,true
臺北市,大心診所,https://www.betterhelpgroup.com/,02-27718821,臺北市大安區忠孝東路四段153號6樓,https://www.google.com.tw/maps/place/臺北市大安區忠孝東路四段153號6樓,掛號費200元,5,5,0,0,10,2025/08/27,true,true
臺北市,大心古亭診所,https://www.betterhelpgroup.com/,02-23676883,臺北市中正區南昌路二段206號5樓之1,https://www.google.com.tw/maps/place/臺北市中正區南昌路二段206號5樓之1,掛號費200元,5,5,0,0,10,2025/08/27,true,true
臺北市,山陵路聆心理治療所,https://www.listening-throughclinic.com/,0972-886171,臺北市中山區民生東路一段42號7樓,https://www.google.com.tw/maps/place/臺北市中山區民生東路一段42號7樓,無,10,10,10,10,40,2025/09/07,false,true
臺北市,捷思心理治療所,https://www.justcounselingcenter.com.tw/,02-23210031、0919-003316,臺北市中正區忠孝東路二段100號5樓之7,https://www.google.com.tw/maps/place/臺北市中正區忠孝東路二段100號5樓之7,無,2,2,2,0,6,2025/09/05,true,true
臺北市,晴韻心理諮商所,https://ching-yun.com/,0919-010865,臺北市大安區忠孝東路四段59號10樓之1,https://www.google.com.tw/maps/place/臺北市大安區忠孝東路四段59號10樓之1,無,3,3,3,0,9,2025/09/04,false,true
臺北市,元思心理諮商所,https://www.opin.tw,02-25677795,臺北市中山區中山北路二段99號3樓之1,https://www.google.com.tw/maps/place/臺北市中山區中山北路二段99號3樓之1,無,7,0,0,0,7,2025/08/18,false,true
臺北市,新識康心身健康中心心理治療所,https://www.wisecaremhc.com/,02-27218900,臺北市大安區敦化南路一段192號7樓之3,https://www.google.com.tw/maps/place/臺北市大安區敦化南路一段192號7樓之3,無,12,12,12,0,36,2025/09/02,false,true
臺北市,季遇心理諮商所,https://www.serendipity-counseling.com.tw/,02-23022317,臺北市萬華區桂林路26號2樓之2,https://www.google.com.tw/maps/place/臺北市萬華區桂林路26號2樓之2,無,16,16,16,0,48,2025/09/06,false,true
臺北市,安然心理諮商所,https://walksecurely.weebly.com/,0917-002762,臺北市中正區羅斯福路四段68號8樓之10,https://www.google.com.tw/maps/place/臺北市中正區羅斯福路四段68號8樓之10,無,12,12,12,0,36,2025/09/05,false,true
臺北市,臺北市立聯合醫院和平婦幼院區,https://tpech.gov.taipei/mp109161/,02-23889595轉8004、8001,臺北市中正區中華路二段33號,https://www.google.com.tw/maps/place/臺北市中正區中華路二段33號,掛號費50元,0,0,0,0,0,尚未更新,false,false
臺北市,長庚醫療財團法人台北長庚紀念醫院,https://cghdpt.cgmh.org.tw/branch/tpe,03-3281200轉2439或2479,臺北市松山區敦化北路199號,https://www.google.com.tw/maps/place/臺北市松山區敦化北路199號,掛號費100元,0,0,0,0,0,尚未更新,false,false
臺北市,國泰醫療財團法人國泰綜合醫院,https://www.cgh.org.tw/,02-26482121轉3606,臺北市大安區仁愛路四段280號,https://www.google.com.tw/maps/place/臺北市大安區仁愛路四段280號,無,0,0,0,0,0,尚未更新,false,false
臺北市,臺北醫學大學附設醫院,https://www.tmuh.org.tw/,02-27372181轉3661,臺北市信義區吳興街252號,https://www.google.com.tw/maps/place/臺北市信義區吳興街252號,掛號費200元,0,0,0,0,0,尚未更新,true,false
臺北市,新光醫療財團法人新光吳火獅紀念醫院,https://www.skh.org.tw/skh/index.html,02-28332211,臺北市士林區文昌路95號,https://www.google.com.tw/maps/place/臺北市士林區文昌路95號,掛號費200元,0,0,0,0,0,尚未更新,false,false
臺北市,臺北市立關渡醫院─委託臺北榮民總醫院經營,https://www.gandau.gov.tw/,02-28587140,臺北市北投區知行路225巷12號,https://www.google.com.tw/maps/place/臺北市北投區知行路225巷12號,掛號費150元,0,0,0,0,0,尚未更新,false,false
臺北市,振興醫療財團法人振興醫院,http://3500.depts.chgh.org.tw/Subject_Intro.aspx?PageTitle=5Zau5L2N57Ch5LuL,02-28264400,臺北市北投區振興街45號,https://www.google.com.tw/maps/place/臺北市北投區振興街45號,掛號費230元,0,0,0,0,0,尚未更新,false,false
臺北市,臺北榮民總醫院,https://www.vghtpe.gov.tw/Index.action,02-28712121,臺北市北投區石牌路二段201號,https://www.google.com.tw/maps/place/臺北市北投區石牌路二段201號,無,0,0,0,0,0,尚未更新,false,false
臺北市,三軍總醫院北投分院附設民眾診療服務處,https://beitou.tsgh.ndmctsgh.edu.tw/,02-28959808轉603156,臺北市北投區新民路60號,https://www.google.com.tw/maps/place/臺北市北投區新民路60號,無,0,0,0,0,0,尚未更新,true,false
臺北市,捷思身心醫學診所,https://www.justmentalhealth.com.tw/,02-23221739,臺北市大安區復興南路2段236號12樓之3,https://www.google.com.tw/maps/place/臺北市大安區復興南路2段236號12樓之3,無,0,0,0,0,0,尚未更新,true,false
臺北市,振芝心身醫學診所,https://www.blossomclinic.com.tw/,02-25069169、LINE ID:  @096jkbbo,臺北市中山區復興北路282號2樓,https://www.google.com.tw/maps/place/臺北市中山區復興北路282號2樓,掛號費300元,0,0,0,0,0,2025/09/05,true,false
臺北市,双悅診所,http://www.joymind.com.tw/,02-27609122,臺北市松山區南京東路五段163-1號,https://www.google.com.tw/maps/place/臺北市松山區南京東路五段163-1號,掛號費200元,0,0,0,0,0,2025/09/01,false,false
臺北市,宇寧身心診所,http://www.yuning.tw/,02-27080706,臺北市大安區復興南路二段6號3樓,https://www.google.com.tw/maps/place/臺北市大安區復興南路二段6號3樓,掛號費400元,0,0,0,0,0,尚未更新,false,false
臺北市,萬華身心精神科診所,http://www.wellmind.com.tw/index.asp,02-23088878,臺北市萬華區和平西路三段142號1樓,https://www.google.com.tw/maps/place/臺北市萬華區和平西路三段142號1樓,無,0,0,0,0,0,尚未更新,false,false
臺北市,松德精神科診所,http://www.hwc.com.tw,02-87894477,臺北市信義區松德路108號,https://www.google.com.tw/maps/place/臺北市信義區松德路108號,無,0,0,0,0,0,尚未更新,false,false
臺北市,誠心身心醫學診所,https://www.drccareyou.com.tw/,02-86631380,臺北市文山區羅斯福路六段138號1樓,https://www.google.com.tw/maps/place/臺北市文山區羅斯福路六段138號1樓,掛號費200元,0,0,0,0,0,2025/09/01,false,false
臺北市,心築身心診所,https://www.mindconstruction.com.tw/,02-28856572,臺北市士林區劍潭路28、30號1樓,https://www.google.com.tw/maps/place/臺北市士林區劍潭路28、30號1樓,掛號費200元,0,0,0,0,0,尚未更新,false,false
臺北市,士林身心醫學診所,https://www.facebook.com/p/%E5%A3%AB%E6%9E%97%E8%BA%AB%E5%BF%83%E9%86%AB%E5%AD%B8%E8%A8%BA%E6%89%80-100082999257381/?locale=zh_TW,02-28812205,臺北市士林區文林路410號,https://www.google.com.tw/maps/place/臺北市士林區文林路410號,無,0,0,0,0,0,尚未更新,false,false
臺北市,得心身醫學台北總診所,https://www.devenir-psy.com/,02-27510089,臺北市中山區復興北路60號3樓之2,https://www.google.com.tw/maps/place/臺北市中山區復興北路60號3樓之2,掛號費300元,0,0,0,0,0,2025/09/02,false,false
臺北市,伯特利敦南身心診所,https://www.bethel-clinics.tw/,02-27010622,臺北市大安區和平東路三段1巷51號2樓,https://www.google.com.tw/maps/place/臺北市大安區和平東路三段1巷51號2樓,掛號費600元,0,0,0,0,0,尚未更新,false,false
臺北市,抱抱心身醫學診所,https://clinic.farhugs.com/,02-87974422,臺北市內湖區文德路70、72號,https://www.google.com.tw/maps/place/臺北市內湖區文德路70、72號,掛號費600元,0,0,0,0,0,2025/09/04,false,false
臺北市,萬華維沐身心診所,https://www.facebook.com/mywellsprings/,02-23035690,臺北市萬華區西藏路113號1樓,https://www.google.com.tw/maps/place/臺北市萬華區西藏路113號1樓,掛號費350元(初診收，之後不用再掛號),0,0,0,0,0,尚未更新,false,false
臺北市,士林抱抱心身醫學診所,https://clinic.farhugs.com/,02-28835477,臺北市士林區中山北路五段476號7樓,https://www.google.com.tw/maps/place/臺北市士林區中山北路五段476號7樓,掛號費600元,0,0,0,0,0,2025/09/04,false,false
臺北市,昕心理諮商所,https://www.xincounseling.com/,0905-866222,臺北市中正區羅斯福路二段56號7樓,https://www.google.com.tw/maps/place/臺北市中正區羅斯福路二段56號7樓,無,0,0,0,0,0,尚未更新,false,false
臺北市,沐昂心理諮商所,https://moveon4u.mystrikingly.com/,02-23708442,臺北市中山區松江路297巷4號2樓,https://www.google.com.tw/maps/place/臺北市中山區松江路297巷4號2樓,無,0,0,0,0,0,2025/09/04,false,false
臺北市,點晴心理諮商所,https://2022sunlight.mystrikingly.com/,0976-710756,臺北市中正區寧波西街87號7樓之2,https://www.google.com.tw/maps/place/臺北市中正區寧波西街87號7樓之2,無,0,0,0,0,0,尚未更新,true,false
臺北市,蘊寬心理諮商所,https://www.rekosmos.com/,0919-915355,臺北市中山區松江路206號9樓之1,https://www.google.com.tw/maps/place/臺北市中山區松江路206號9樓之1,無,0,0,0,0,0,2025/09/01,true,false
臺北市,舒心心理諮商所,https://suxinweb.com/,02-25113206,臺北市中山區民生東路一段42號11樓之2,https://www.google.com.tw/maps/place/臺北市中山區民生東路一段42號11樓之2,無,0,0,0,0,0,2025/08/25,false,false
臺北市,向日葵心理諮商所,https://www.sunflower-psy.com.tw/,02-25921411,臺北市中山區中山北路三段30號3樓之2,https://www.google.com.tw/maps/place/臺北市中山區中山北路三段30號3樓之2,無,0,0,0,0,0,尚未更新,false,false
臺北市,點亮心燈諮商中心心理諮商所,https://tolightheartweb.mystrikingly.com/,02-27849528、0968-138838,臺北市中山區松江路289之910號9樓,https://www.google.com.tw/maps/place/臺北市中山區松江路289之910號9樓,無,0,0,0,0,0,2025/09/01,true,false
臺北市,天光心理諮商所,https://www.thinnkng.com.tw/,02-25117403、0972-882137,臺北市中山區天祥路22號2樓,https://www.google.com.tw/maps/place/臺北市中山區天祥路22號2樓,無,0,0,0,0,0,尚未更新,false,false
臺北市,以賽亞心理諮商所,https://www.isaiah611bcc.com/,0933-569611,臺北市中山區吉林路231號3樓,https://www.google.com.tw/maps/place/臺北市中山區吉林路231號3樓,無,0,0,0,0,0,2025/09/04,true,false
臺北市,綻芯心理諮商所,https://www.bloomingcenter.tw/,02-25016199,臺北市中山區復興北路280巷2號3樓,https://www.google.com.tw/maps/place/臺北市中山區復興北路280巷2號3樓,無,0,0,0,0,0,2025/09/05,true,false
臺北市,愛牽手心理諮商所,https://www.icarry.com.tw/,0909-046181,臺北市松山區八德路四段666號6樓之1,https://www.google.com.tw/maps/place/臺北市松山區八德路四段666號6樓之1,無,0,0,0,0,0,2025/09/02,false,false
臺北市,象家園心理諮商所,https://www.elephantsheaven.com/,02-27650285,臺北市松山區民生東路五段69巷25號1樓,https://www.google.com.tw/maps/place/臺北市松山區民生東路五段69巷25號1樓,無,0,0,0,0,0,尚未更新,true,false
臺北市,格瑞思心理諮商所,https://www.gracecc.com.tw/,02-2325-4648,臺北市大安區信義路四段265巷21弄26號,https://www.google.com.tw/maps/place/臺北市大安區信義路四段265巷21弄26號,無,0,0,0,0,0,尚未更新,true,false
臺北市,拉第石心理諮商所,https://www.facebook.com/pull.first.stone?mibextid=ZbWKwL,02-27527588轉16(星期日、一休息),臺北市大安區新生南路一段103巷9-1號1樓,https://www.google.com.tw/maps/place/臺北市大安區新生南路一段103巷9-1號1樓,無,0,0,0,0,0,尚未更新,true,false
臺北市,綻芯安和心理諮商所,https://www.bloomingcenter.tw/,02-27010030,臺北市大安區信義路四段187號7樓,https://www.google.com.tw/maps/place/臺北市大安區信義路四段187號7樓,無,0,0,0,0,0,尚未更新,true,false
臺北市,歸心心理諮商所,https://innerjourney.com.tw/,02-27039156,臺北市大安區復興南路二段178號3樓,https://www.google.com.tw/maps/place/臺北市大安區復興南路二段178號3樓,無,0,0,0,0,0,尚未更新,false,false
臺北市,同伴心理諮商所,https://www.acmate-group.com/,02-27555429,臺北市大安區信義路三段190號10樓,https://www.google.com.tw/maps/place/臺北市大安區信義路三段190號10樓,無,0,0,0,0,0,尚未更新,false,false
臺北市,初和心理諮商所,https://www.true-heart.com.tw/index.html,02-27013392,臺北市大安區信義路四段155號8樓,https://www.google.com.tw/maps/place/臺北市大安區信義路四段155號8樓,無,0,0,0,0,0,2025/09/05,true,false
臺北市,心寓心理諮商所,https://www.xinyupsy.com.tw/,0910-080536,臺北市大安區羅斯福路三段61號2樓,https://www.google.com.tw/maps/place/臺北市大安區羅斯福路三段61號2樓,無,0,0,0,0,0,尚未更新,true,false
臺北市,國立臺北教育大學心理諮商暨健康促進研究中心芳蘭心理諮商所,https://psych.ntue.edu.tw/,02-27321104轉86001,臺北市大安區和平東路二段134-18號,https://www.google.com.tw/maps/place/臺北市大安區和平東路二段134-18號,無,0,0,0,0,0,2025/08/22,true,false
臺北市,毛蟲藝術心理諮商所,https://www.maochongart.com/index.php/component/content/featured,02-27551338,臺北市大安區信義路三段202號6樓之1,https://www.google.com.tw/maps/place/臺北市大安區信義路三段202號6樓之1,無,0,0,0,0,0,尚未更新,true,false
臺北市,愛心理諮商所,https://www.iiispace.com,02-29224977,臺北市大安區和平東路二段66號6樓之1,https://www.google.com.tw/maps/place/臺北市大安區和平東路二段66號6樓之1,無,0,0,0,0,0,尚未更新,true,false
臺北市,中崙諮商中心心理諮商所,https://www.counseling.com.tw/,02-27319731,臺北市大安區忠孝東路三段54號4樓之1,https://www.google.com.tw/maps/place/臺北市大安區忠孝東路三段54號4樓之1,無,0,0,0,0,0,尚未更新,true,false
臺北市,啟宗心理諮商所,https://www.mindsopen.com.tw/,02-23254066,臺北市大安區東豐街7號5樓之2,https://www.google.com.tw/maps/place/臺北市大安區東豐街7號5樓之2,無,0,0,0,0,0,2025/09/05,true,false
臺北市,國立臺灣師範大學社區諮商中心心田心理諮商所,https://www.hsin-tien.com/,02-77495720,臺北市大安區青田街5巷16號,https://www.google.com.tw/maps/place/臺北市大安區青田街5巷16號,無,0,0,0,0,0,尚未更新,true,false
臺北市,潛意心理諮商所,https://www.unconscious-counseling.com/,02-28838570,臺北市士林區中正路213巷44號2樓,https://www.google.com.tw/maps/place/臺北市士林區中正路213巷44號2樓,無,0,0,0,0,0,尚未更新,false,false
臺北市,詠安心理諮商所,https://yacounseling.com/,02-26276655、0932-320628,臺北市內湖區港華街57號,https://www.google.com.tw/maps/place/臺北市內湖區港華街57號,無,0,0,0,0,0,尚未更新,true,false
臺北市,擁抱心理諮商所,https://mental-hug.com.tw/,02-87920568,臺北市內湖區成功路四段32號4樓,https://www.google.com.tw/maps/place/臺北市內湖區成功路四段32號4樓,無,0,0,0,0,0,尚未更新,true,false
臺北市,蛹之生心理諮商所,https://www.morph.com.tw/,0968-070-620,臺北市南港區昆陽街85號,https://www.google.com.tw/maps/place/臺北市南港區昆陽街85號,無,0,0,0,0,0,尚未更新,false,false
臺北市,島語心理諮商所,https://murmurland2022.com/?gad_source=1&gclid=CjwKCAjwyo60BhBiEiwAHmVLJbeaPHN0fy48nx5HFsf0HFqGJkldXwbKEjc8tDOirF2RVZ-P8Km7bxoCzw4QAvD_BwE,02-29302022,臺北市文山區羅斯福路六段10號4樓之2,https://www.google.com.tw/maps/place/臺北市文山區羅斯福路六段10號4樓之2,無,0,0,0,0,0,尚未更新,false,false
臺北市,利伯他茲心理諮商所,https://www.facebook.com/heartgrowing/?locale=zh_TW,02-29361183,臺北市文山區木柵路二段62號2樓,https://www.google.com.tw/maps/place/臺北市文山區木柵路二段62號2樓,無,0,0,0,0,0,2025/09/06,true,false
臺北市,依懷心理諮商所,https://listentoyou2023.com,0909-416020,臺北市文山區羅斯福路六段297號6樓,https://www.google.com.tw/maps/place/臺北市文山區羅斯福路六段297號6樓,無,0,0,0,0,0,尚未更新,true,false
臺北市,宇聯心理治療所,https://worldwideunionpsyc.wixsite.com/wwupc,02-25565255,臺北市大同區承德路二段75巷5號1樓,https://www.google.com.tw/maps/place/臺北市大同區承德路二段75巷5號1樓,無,0,0,0,0,0,尚未更新,true,false
臺北市,賦能心理治療所,https://psyclinic.dingup.cc/,02-27680668,臺北市松山區民生東路五段202之3號1樓,https://www.google.com.tw/maps/place/臺北市松山區民生東路五段202之3號1樓,無,0,0,0,0,0,2025/09/04,true,false
臺北市,福樂心理治療所,https://fulllove5.webnode.tw/,0919-517774,臺北市大安區信義路四段58號12樓之3,https://www.google.com.tw/maps/place/臺北市大安區信義路四段58號12樓之3,無,0,0,0,0,0,尚未更新,true,false
臺北市,力人心理治療所,https://www.lijen.net/,02-27081412,臺北市大安區復興南路二段139號10樓,https://www.google.com.tw/maps/place/臺北市大安區復興南路二段139號10樓,無,0,0,0,0,0,2025/09/02,true,false
臺北市,童伴心理治療所,https://www.acmate-group.com/,02-27555429,臺北市大安區信義路三段190號6樓,https://www.google.com.tw/maps/place/臺北市大安區信義路三段190號6樓,無,0,0,0,0,0,2025/08/21,true,false
臺北市,展立心理治療所,http://www.all4mind.com.tw/,02-28830823,臺北市士林區中山北路五段527號3樓,https://www.google.com.tw/maps/place/臺北市士林區中山北路五段527號3樓,無,0,0,0,0,0,尚未更新,true,false
臺北市,沐昕天母心理治療所,https://mushinclinic.wixsite.com/mysite,0909-270237,臺北市士林區德行東路190巷31弄6號1樓,https://www.google.com.tw/maps/place/臺北市士林區德行東路190巷31弄6號1樓,無,0,0,0,0,0,尚未更新,true,false
臺北市,拾月拾日心理治療所,https://www.facebook.com/1010psy.tw,0919-591010,臺北市文山區羅斯福路六段391號2樓,https://www.google.com.tw/maps/place/臺北市文山區羅斯福路六段391號2樓,無,0,0,0,0,0,尚未更新,true,false
臺北市,日好心理治療所,https://www.lifewellpsy.com/?utm_source=sps_mohw&utm_medium=search,0979-659938,臺北市大安區敦化南路二段59號7樓之1,https://www.google.com.tw/maps/place/臺北市大安區敦化南路二段59號7樓之1,無,0,0,0,0,0,2025/08/26,true,false
臺北市,臺北市立萬芳醫院－委託臺北醫學大學辦理,https://www.wanfang.gov.tw/,02-29307930轉53956,臺北市文山區興隆路三段111號5樓,https://www.google.com.tw/maps/place/臺北市文山區興隆路三段111號5樓,無,0,0,0,0,0,尚未更新,false,false
臺北市,2042心理諮商所,https://2042xinlizishangsuo.webnode.tw/,0907-620489,臺北市中山區復興北路204號2樓,https://www.google.com.tw/maps/place/臺北市中山區復興北路204號2樓,無,0,0,0,0,0,2025/09/03,false,false
臺北市,人生設計心理諮商所,https://acdclifedesign.com/,0983-580856,臺北市大同區南京西路41號8樓之2,https://www.google.com.tw/maps/place/臺北市大同區南京西路41號8樓之2,無,0,0,0,0,0,尚未更新,true,false
臺北市,共渡心理諮商所,https://tideovercounseling.wixsite.com/counseling,0976-070618,臺北市信義區吳興街156巷33弄22號1樓,https://www.google.com.tw/maps/place/臺北市信義區吳興街156巷33弄22號1樓,無,0,0,0,0,0,尚未更新,false,false
臺北市,財團法人加惠文教基金會附設心理諮商所,https://www.jcf.org.tw/,02-25582771,臺北市松山區復興北路181號7樓之5,https://www.google.com.tw/maps/place/臺北市松山區復興北路181號7樓之5,無,0,0,0,0,0,尚未更新,true,false
臺北市,臺北市立聯合醫院林森中醫昆明院區,https://tpech.gov.taipei/mp109211/,02-23703739轉1205,臺北市萬華區昆明街100號,https://www.google.com.tw/maps/place/臺北市萬華區昆明街100號,無,0,0,0,0,0,尚未更新,false,false
